FTNP2ccYmlKsP4DIFVO3,automatic,20,10,20,20,0,1,-0.07031969,-0.07813822,0.750775594622544,tensor(22689.7070),-331.0432441549063
0SoDnfmUYzWTXkEyz8jg,automatic,20,10,10,10,0,1,0.12582448,0.12583466,0.7724922440537746,tensor(20997.2812),-374.4196529084946
R6fI9cqk0dx7CahnPaRn,automatic,10,10,20,20,0,1,0.09897485,0.09937313,0.7921406411582212,tensor(23605.5488),-330.66179275722436
vA94KJfvCSwyDtO0Wged,automatic,20,1,20,10,0,10,0.026358742,0.038892016,0.7724922440537746,tensor(19400.4062),-315.63599360233604
RWaq6TkpgNFgsvdmv6EX,automatic,10,10,10,10,0,1,0.016478702,0.016681897,0.7228541882109617,tensor(21909.2715),-384.72318752837936
cQn6PyATrKTfuaXJKy3Y,automatic,20,1,20,20,0,1,-0.2518521,-0.25300682,0.765253360910031,tensor(21936.4043),-434.16916093805895
CcIIDLexxWYb7VrYtths,automatic,20,10,10,20,0,1,0.05329716,0.05446537,0.7476732161323681,tensor(22132.5723),-282.0112681333978
H4jzZgKbPoaes22vzhjM,automatic,10,1,10,10,0,1,0.25196797,0.2509195,0.8800413650465356,tensor(21180.8555),-320.0878084989512
UEWxkH8M3zc3dupCCtbw,automatic,20,1,20,20,0,10,-0.013337003,-0.017177282,0.8397104446742503,tensor(18813.8086),-386.14396812606424
cem6ixRU2wV8bAdd6uN2,automatic,10,1,10,10,0,10,0.03096993,0.04255911,0.7435367114788004,tensor(19852.2012),-415.76358267701505
k3sXnXSBth3Uq2L1qp90,automatic,10,10,20,10,0,1,0.1480596,0.14811994,0.7269906928645294,tensor(24666.2090),-344.32620921244785
5j7JWOOSiWojAUecRH1V,automatic,10,1,20,10,0,10,0.11002373,0.09982361,0.7807652533609101,tensor(20386.1406),-430.6139462225778
lSBW5xRtLNagI4D2tIo7,automatic,20,1,10,10,0,10,-0.09903627,-0.10062282,0.7786970010341262,tensor(19142.4043),-303.37456172258
ZP206zSLKZQtdlMr4ch2,automatic,10,1,20,10,0,1,0.28413484,0.28587484,0.8634953464322648,tensor(18953.0996),-222.38914841942963
cqYf3JKJiQr0CY6PjRvo,automatic,20,1,20,10,0,1,0.22841285,0.22588314,0.8304033092037229,tensor(19670.3105),-219.73383669545984
ZO1tYisLCobGUaV3BQXC,automatic,10,10,10,20,0,1,0.14382406,0.1445305,0.7621509824198552,tensor(23577.5664),-316.1953515319976
RGYwkqVIuIAkpXaFlvVA,automatic,10,1,10,20,0,1,0.27560925,0.27557355,0.8686659772492245,tensor(20324.7500),-240.83657531002203
VRfcWuLWAwWnuhM4XNYT,automatic,10,1,20,20,0,1,0.13556166,0.13506064,0.8748707342295761,tensor(22112.6230),-357.22013903604466
dqbU8Ry6iKGikJFYgkGP,automatic,10,1,20,20,0,10,0.21433039,0.22164682,0.8304033092037229,tensor(22046.1094),-298.9754860289671
kFPWgC87qht6jHKWmQWg,automatic,20,10,20,10,0,1,0.0010354136,0.0022332696,0.749741468459152,tensor(21443.7539),-376.52104120546824
2rn216vw0mHtCGuBlDVS,automatic,10,1,10,20,0,10,-0.035160806,-0.036027085,0.8448810754912099,tensor(20846.0703),-270.9081265589308
rGfMTz3wXcAQKO2XMSzw,automatic,20,10,20,10,0,10,0.22525825,0.2237386,0.8634953464322648,tensor(19931.3340),-403.6843461018787
rDZDrgMLk0j9FjBjHhhA,automatic,20,1,10,20,0,10,0.104469374,0.10147545,0.827300930713547,tensor(20039.7305),-296.0044929804542
dlk5aLJuyiE3pO8CLr7s,automatic,20,1,10,10,0,1,0.22539167,0.22304037,0.8769389865563598,tensor(19044.9062),-282.56461419131745
q4uRjhGVzla2Sg7MnTBm,automatic,10,10,20,10,0,10,0.13149649,0.1312345,0.7942088934850051,tensor(20774.5762),-384.3600729095356
vtI8rcpjNnsPDCD4ICNd,automatic,20,10,10,10,0,10,0.14752407,0.14917654,0.8624612202688728,tensor(18722.0020),-270.6593311897704
K7NKWWA4A3iFTx1yxw0P,automatic,20,10,10,20,0,10,0.17654775,0.17878808,0.8376421923474664,tensor(22733.1855),-375.6750971621105
4VGCi08JFYEGxW7lLxr8,automatic,10,10,10,10,0,10,0.20588185,0.20590554,0.8614270941054809,tensor(19831.6582),-344.49529298415894
anrMwNnEJbxvRWjME3AA,automatic,10,10,10,20,0,10,-0.048548833,-0.048206143,0.7300930713547052,tensor(19948.5918),-462.89485092565303
x1acUYECzjO7o7nxkSok,automatic,10,10,20,20,0,10,0.07715753,0.07769549,0.7269906928645294,tensor(20119.3848),-426.89065856139433
bn9j4erHxjShIX7TSyFl,automatic,20,10,20,20,0,10,-0.0045037665,-0.00749509,0.8138572905894519,tensor(20477.7773),-326.7680590319263
O5jmIQvtjG74ppPySTG8,automatic,20,1,10,20,0,1,0.055621162,0.0510547,0.8200620475698035,tensor(19624.0566),-267.76647284246684
