fTFkvxc4v9doOrDDKuVo,0.25011283,0.2500627605794149,0.7484276729559748,"tensor(45875.4083, dtype=torch.float64)",-130.60170473341375
e8RFxSpt7wcX8TcVWlYv,0.25011283,0.2500627605794149,0.7547169811320755,"tensor(45875.4083, dtype=torch.float64)",-132.8539814902742
NasSpMjfoGqaqmeMJCrs,0.25011283,0.2500627605794149,0.7489517819706499,"tensor(45875.4083, dtype=torch.float64)",-134.90331741549647
cVY4oFt2NZHWMyy8Fm1H,0.25011283,0.2500627605794149,0.7484276729559748,"tensor(45875.4083, dtype=torch.float64)",-132.94563738889858
hrqj8UQE5sLxNQTFkvTR,0.25011283,0.2500627605794149,0.7468553459119497,"tensor(45875.4083, dtype=torch.float64)",-135.95791496126583
QVRKrUZ1ZzYdvocwsCy0,0.25011283,0.2500627605794149,0.7489517819706499,"tensor(45875.4083, dtype=torch.float64)",-134.1017112633898
z3D5hI18oidlge3esBS0,0.25011283,0.2500627605794149,0.7520964360587002,"tensor(45875.4083, dtype=torch.float64)",-131.8759961324064
Zu8F5etLRGAyZYWlxzwN,0.25011283,0.2500627605794149,0.7526205450733753,"tensor(45875.4083, dtype=torch.float64)",-137.5410204477481
U8MW0EMJH3rfMMGqAufI,0.25011283,0.2500627605794149,0.7547169811320755,"tensor(45875.4083, dtype=torch.float64)",-130.46997008541055
DwHb6DogezF16IXyXkyb,0.25011283,0.2500627605794149,0.7562893081761006,"tensor(45875.4083, dtype=torch.float64)",-135.55771971735126
p75vJqVIZYLBxXHct55T,0.25011283,0.2500627605794149,0.7484276729559748,"tensor(45875.4083, dtype=torch.float64)",-134.16861835972435
np1b4pr3fziLVpaj44Ch,0.25011283,0.2500627605794149,0.7557651991614256,"tensor(45875.4083, dtype=torch.float64)",-140.9745274242878
