6F9jhYZXr7gvIcFw4Avd,0.30051953,0.29988034187495793,0.8831437435367114,"tensor(22053.3510, dtype=torch.float64)",-130.52765169526793
p9ddx3BUZhiOhxIydaXe,0.30051953,0.29988034187495793,0.8831437435367114,"tensor(22053.3510, dtype=torch.float64)",-134.03336789758603
k9Rr7kMWp5HDhIhMRoz5,0.30051953,0.29988034187495793,0.8831437435367114,"tensor(22053.3510, dtype=torch.float64)",-132.51172973309127
dByo1NLcVOuXM3zUHxYO,0.30051953,0.29988034187495793,0.8831437435367114,"tensor(22053.3510, dtype=torch.float64)",-134.72688059130746
d7vIlbKMROpD16nhN1FX,0.30051953,0.29988034187495793,0.8831437435367114,"tensor(22053.3510, dtype=torch.float64)",-135.520349706339
UCnz53JxbGsPgz15qvIY,0.30051953,0.29988034187495793,0.8831437435367114,"tensor(22053.3510, dtype=torch.float64)",-136.0361436117405
wb9PuC8NPrp4ZtQbXGYo,0.30051953,0.29988034187495793,0.8831437435367114,"tensor(22053.3510, dtype=torch.float64)",-130.6261364393103
ASPorLh3rXiDjLSdI14b,0.30051953,0.29988034187495793,0.8831437435367114,"tensor(22053.3510, dtype=torch.float64)",-133.35147476367703
dTKwjysOP0ZFEjJPTr0c,0.30051953,0.29988034187495793,0.8831437435367114,"tensor(22053.3510, dtype=torch.float64)",-133.72763672765907
YeYVVIUT8ZOz2d2IOtQ9,0.30051953,0.29988034187495793,0.8831437435367114,"tensor(22053.3510, dtype=torch.float64)",-134.8174161788138
SJs8Dttk6MGkYVgrTnNz,0.30051953,0.29988034187495793,0.8831437435367114,"tensor(22053.3510, dtype=torch.float64)",-130.69856698926853
bY6fEVa5JBZVc661GCsi,0.30051953,0.29988034187495793,0.8831437435367114,"tensor(22053.3510, dtype=torch.float64)",-131.99262868819358
