8cQec9Fio847ONSnvh00,0.24003409,0.2400200646675569,0.8926229508196721,"tensor(21733.4346, dtype=torch.float64)",-77.6853479419562
fb5zJvu96b00aWSAS51k,0.24003409,0.2400200646675569,0.8909836065573771,"tensor(21733.4346, dtype=torch.float64)",-78.41378372605999
z2C3U8gZUvEV1A62Dkcd,0.24003409,0.2400200646675569,0.8926229508196721,"tensor(21733.4346, dtype=torch.float64)",-78.30333647290085
WkzE8vypJ9cGS1cr3XkN,0.24003409,0.2400200646675569,0.8909836065573771,"tensor(21733.4346, dtype=torch.float64)",-78.28518662223038
cwk4CJJuGJMokIIcxFw4,0.24003409,0.2400200646675569,0.8909836065573771,"tensor(21733.4346, dtype=torch.float64)",-78.31319818794438
vRpE6Rf2wU2KZ7L9xD7p,0.24003409,0.2400200646675569,0.8934426229508197,"tensor(21733.4346, dtype=torch.float64)",-78.95767748002827
yaIushbrs9L8UaerySfT,0.24003409,0.2400200646675569,0.8926229508196721,"tensor(21733.4346, dtype=torch.float64)",-79.50469860380166
zBWxgpGxMdE7ay7pmbaZ,0.24003409,0.2400200646675569,0.8934426229508197,"tensor(21733.4346, dtype=torch.float64)",-78.67986462358624
yq6QOXw9IRrDl5WGX9I8,0.24003409,0.2400200646675569,0.8909836065573771,"tensor(21733.4346, dtype=torch.float64)",-79.98549259057008
vNCpIcv6L8wfYpQVmmSa,0.24003409,0.2400200646675569,0.8926229508196721,"tensor(21733.4346, dtype=torch.float64)",-77.36836309282839
6szAlygjWZ3iDjlZ1kjU,0.24003409,0.2400200646675569,0.8934426229508197,"tensor(21733.4346, dtype=torch.float64)",-76.58817744239497
Hy6gVRUDdYaS6qtDuPaS,0.24003409,0.2400200646675569,0.8909836065573771,"tensor(21733.4346, dtype=torch.float64)",-79.27662830617321
